collectID,relationship,collectTexture
13513,藏品材质,砖瓦
13514,藏品材质,铜
13515,藏品材质,铜
13516,藏品材质,铜
13517,藏品材质,铜
13518,藏品材质,铜
13519,藏品材质,铜
13520,藏品材质,铜
13521,藏品材质,铜
13522,藏品材质,铜
13523,藏品材质,瓷
13524,藏品材质,铜
13525,藏品材质,铜
13526,藏品材质,铜
13527,藏品材质,铜
13528,藏品材质,铜
13529,藏品材质,铜
13530,藏品材质,铜
13531,藏品材质,铜
13532,藏品材质,瓷
13533,藏品材质,铜
13534,藏品材质,铜
13535,藏品材质,铜
13536,藏品材质,铜
13537,藏品材质,瓷
13538,藏品材质,铜
13539,藏品材质,瓷
13540,藏品材质,铜
13541,藏品材质,铜
13542,藏品材质,铜
13543,藏品材质,铜
13544,藏品材质,铜
13545,藏品材质,铜
13546,藏品材质,瓷
13547,藏品材质,铜
13548,藏品材质,铜
13549,藏品材质,铜
13550,藏品材质,铜
13551,藏品材质,铜
13552,藏品材质,铜
13553,藏品材质,瓷
13554,藏品材质,铜
13555,藏品材质,铜
13556,藏品材质,铜
13557,藏品材质,铜
13558,藏品材质,瓷
13559,藏品材质,铜
13560,藏品材质,铜
13561,藏品材质,铜
13562,藏品材质,铜
13563,藏品材质,铜
13564,藏品材质,铜
13565,藏品材质,瓷
13566,藏品材质,铜
13567,藏品材质,瓷
13568,藏品材质,铜
13569,藏品材质,瓷
13570,藏品材质,铜
13571,藏品材质,瓷
13572,藏品材质,瓷
13573,藏品材质,铜
13574,藏品材质,铜
13575,藏品材质,铜
13576,藏品材质,铜
13577,藏品材质,铜
13578,藏品材质,铜
13579,藏品材质,铜
13580,藏品材质,纸
13581,藏品材质,瓷
13582,藏品材质,铜
13583,藏品材质,铜
13584,藏品材质,铜
13585,藏品材质,陶
13586,藏品材质,铜
13587,藏品材质,铜
13588,藏品材质,铜
13589,藏品材质,瓷
13590,藏品材质,铜
13591,藏品材质,铜
13592,藏品材质,铜
13593,藏品材质,砖瓦
13594,藏品材质,瓷
13595,藏品材质,瓷
13596,藏品材质,瓷
13597,藏品材质,陶
13598,藏品材质,铜
13599,藏品材质,铜
13600,藏品材质,铜
13601,藏品材质,铜
13602,藏品材质,瓷
13603,藏品材质,铜
13604,藏品材质,铜
13605,藏品材质,瓷
13606,藏品材质,铜
13607,藏品材质,铜
13608,藏品材质,铜
13609,藏品材质,铜
13610,藏品材质,瓷
13611,藏品材质,铜
13612,藏品材质,铜
13613,藏品材质,铜
13614,藏品材质,铜
13615,藏品材质,铜
13616,藏品材质,铜
13617,藏品材质,铜
13618,藏品材质,铜
13619,藏品材质,铜
13620,藏品材质,铜
13621,藏品材质,铜
13622,藏品材质,铜
13623,藏品材质,铜
13624,藏品材质,铜
13625,藏品材质,铜
13626,藏品材质,铜
13627,藏品材质,铜
13628,藏品材质,铜
13629,藏品材质,铜
13630,藏品材质,铜
13631,藏品材质,铜
13632,藏品材质,铜
13633,藏品材质,铜
13634,藏品材质,铜
13635,藏品材质,铜
13636,藏品材质,铜
13637,藏品材质,铜
13638,藏品材质,其他金属
13639,藏品材质,铜
13640,藏品材质,铜
13641,藏品材质,其他金属
13642,藏品材质,铜
13643,藏品材质,铜
13644,藏品材质,铜
13645,藏品材质,铜
13646,藏品材质,铜
13647,藏品材质,铜
13648,藏品材质,铜
13649,藏品材质,铜
13650,藏品材质,宝玉石
13651,藏品材质,铜
13652,藏品材质,铜
13653,藏品材质,陶
13654,藏品材质,铜
13655,藏品材质,宝玉石
13656,藏品材质,铜
13657,藏品材质,铜
13658,藏品材质,铜
13659,藏品材质,铜
13660,藏品材质,铜
13661,藏品材质,铜
13662,藏品材质,陶
13663,藏品材质,瓷
13664,藏品材质,铜
13665,藏品材质,铜
13666,藏品材质,铜
13667,藏品材质,铜
13668,藏品材质,瓷
13669,藏品材质,铜
13670,藏品材质,铜
13671,藏品材质,宝玉石
13672,藏品材质,铜
13673,藏品材质,铜
13674,藏品材质,铜
13675,藏品材质,宝玉石
13676,藏品材质,铜
13677,藏品材质,铜
13678,藏品材质,铜
13679,藏品材质,铜
13680,藏品材质,铜
13681,藏品材质,瓷
13682,藏品材质,瓷
13683,藏品材质,铜
13684,藏品材质,铜
13685,藏品材质,铜
13686,藏品材质,铜
13687,藏品材质,铜
13688,藏品材质,瓷
13689,藏品材质,瓷
13690,藏品材质,铜
13691,藏品材质,铜
13692,藏品材质,铜
13693,藏品材质,铜
13694,藏品材质,瓷
13695,藏品材质,铜
13696,藏品材质,铜
13697,藏品材质,铜
13698,藏品材质,纸
13699,藏品材质,铜
13700,藏品材质,铜
13701,藏品材质,宝玉石
13702,藏品材质,铜
13703,藏品材质,铜
13704,藏品材质,铜
13705,藏品材质,铜
13706,藏品材质,瓷
13707,藏品材质,铜
13708,藏品材质,宝玉石
13709,藏品材质,宝玉石
13710,藏品材质,铜
13711,藏品材质,铜
13712,藏品材质,铜
13713,藏品材质,丝
13714,藏品材质,铜
13715,藏品材质,铜
13716,藏品材质,铜
13717,藏品材质,铜
13718,藏品材质,铜
13719,藏品材质,宝玉石
13720,藏品材质,铜
13721,藏品材质,铜
13722,藏品材质,瓷
13723,藏品材质,铜
13724,藏品材质,铜
13725,藏品材质,瓷
13726,藏品材质,丝
13727,藏品材质,铜
13728,藏品材质,铜
13729,藏品材质,铜
13730,藏品材质,瓷
13731,藏品材质,宝玉石
13732,藏品材质,瓷
13733,藏品材质,铜
13734,藏品材质,铜
13735,藏品材质,铜
13736,藏品材质,宝玉石
13737,藏品材质,宝玉石
13738,藏品材质,宝玉石
13739,藏品材质,铜
13740,藏品材质,铜
13741,藏品材质,瓷
13742,藏品材质,铜
13743,藏品材质,纸
13744,藏品材质,宝玉石
13745,藏品材质,铜
13746,藏品材质,铜
13747,藏品材质,铜
13748,藏品材质,铜
13749,藏品材质,铜
13750,藏品材质,其他无机质
13751,藏品材质,瓷
13752,藏品材质,铜
13753,藏品材质,瓷
13754,藏品材质,铜
13755,藏品材质,铜
13756,藏品材质,铜
13757,藏品材质,铜
13758,藏品材质,铜
13759,藏品材质,瓷
13760,藏品材质,铜
13761,藏品材质,铜
13762,藏品材质,铜
13763,藏品材质,铜
13764,藏品材质,其他无机质
13765,藏品材质,铜
13766,藏品材质,铜
13767,藏品材质,瓷
13768,藏品材质,铜
13769,藏品材质,铜
13770,藏品材质,铜
13771,藏品材质,瓷
13772,藏品材质,铜
13773,藏品材质,宝玉石
13774,藏品材质,铜
13775,藏品材质,铜
13776,藏品材质,铜
13777,藏品材质,宝玉石
13778,藏品材质,铜
13779,藏品材质,铜
13780,藏品材质,瓷
13781,藏品材质,铜
13782,藏品材质,纸
13783,藏品材质,铜
13784,藏品材质,铜
13785,藏品材质,铜
13786,藏品材质,宝玉石
13787,藏品材质,瓷
13788,藏品材质,铜
13789,藏品材质,铜
13790,藏品材质,铜
13791,藏品材质,铜
13792,藏品材质,宝玉石
13793,藏品材质,瓷
13794,藏品材质,铜
13795,藏品材质,铜
13796,藏品材质,铜
13797,藏品材质,铜
13798,藏品材质,铜
13799,藏品材质,铜
13800,藏品材质,宝玉石
13801,藏品材质,铜
13802,藏品材质,铜
13803,藏品材质,铜
13804,藏品材质,铜
13805,藏品材质,铜
13806,藏品材质,瓷
13807,藏品材质,纸
13808,藏品材质,铜
13809,藏品材质,铜
13810,藏品材质,铜
13811,藏品材质,铜
13812,藏品材质,瓷
13813,藏品材质,铜
13814,藏品材质,铁
13815,藏品材质,宝玉石
13816,藏品材质,铜
13817,藏品材质,铜
13818,藏品材质,铜
13819,藏品材质,铜
13820,藏品材质,铜
13821,藏品材质,铜
13822,藏品材质,铜
13823,藏品材质,瓷
13824,藏品材质,宝玉石
13825,藏品材质,铜
13826,藏品材质,铜
13827,藏品材质,铜
13828,藏品材质,铜
13829,藏品材质,铜
13830,藏品材质,瓷
13831,藏品材质,铜
13832,藏品材质,铜
13833,藏品材质,瓷
13834,藏品材质,铜
13835,藏品材质,铜
13836,藏品材质,铜
13837,藏品材质,宝玉石
13838,藏品材质,铜
13839,藏品材质,铜
13840,藏品材质,瓷
13841,藏品材质,丝
13842,藏品材质,铜
13843,藏品材质,铜
13844,藏品材质,瓷
13845,藏品材质,铜
13846,藏品材质,铜
13847,藏品材质,铜
13848,藏品材质,铜
13849,藏品材质,铜
13850,藏品材质,瓷
13851,藏品材质,铜
13852,藏品材质,铜
13853,藏品材质,纸
13854,藏品材质,宝玉石
13855,藏品材质,铜
13856,藏品材质,铜
13857,藏品材质,瓷
13858,藏品材质,铜
13859,藏品材质,其他无机质
13860,藏品材质,丝
13861,藏品材质,宝玉石
13862,藏品材质,铜
13863,藏品材质,铜
13864,藏品材质,铜
13865,藏品材质,铜
13866,藏品材质,铜
13867,藏品材质,宝玉石
13868,藏品材质,铜
13869,藏品材质,铜
13870,藏品材质,瓷
13871,藏品材质,瓷
13872,藏品材质,铜
13873,藏品材质,铜
13874,藏品材质,宝玉石
13875,藏品材质,铜
13876,藏品材质,铜
13877,藏品材质,铜
13878,藏品材质,铜
13879,藏品材质,瓷
13880,藏品材质,瓷
13881,藏品材质,铜
13882,藏品材质,宝玉石
13883,藏品材质,铜
13884,藏品材质,铜
13885,藏品材质,铜
13886,藏品材质,铜
13887,藏品材质,铜
13888,藏品材质,铜
13889,藏品材质,瓷
13890,藏品材质,宝玉石
13891,藏品材质,铜
13892,藏品材质,铜
13893,藏品材质,银
13894,藏品材质,铜
13895,藏品材质,瓷
13896,藏品材质,铜
13897,藏品材质,铜
13898,藏品材质,瓷
13899,藏品材质,骨角牙
13900,藏品材质,铜
13901,藏品材质,铜
13902,藏品材质,瓷
13903,藏品材质,宝玉石
13904,藏品材质,瓷
13905,藏品材质,铜
13906,藏品材质,铜
13907,藏品材质,瓷
13908,藏品材质,石
13909,藏品材质,铜
13910,藏品材质,瓷
13911,藏品材质,铜
13912,藏品材质,铜
13913,藏品材质,铜
13914,藏品材质,瓷
13915,藏品材质,宝玉石
13916,藏品材质,铜
13917,藏品材质,铜
13918,藏品材质,瓷
13919,藏品材质,陶
13920,藏品材质,瓷
13921,藏品材质,铜
13922,藏品材质,瓷
13923,藏品材质,铜
13924,藏品材质,铜
13925,藏品材质,铁
13926,藏品材质,其他金属
13927,藏品材质,铜
13928,藏品材质,瓷
13929,藏品材质,瓷
13930,藏品材质,铜
13931,藏品材质,铜
13932,藏品材质,其他金属
13933,藏品材质,铜
13934,藏品材质,宝玉石
13935,藏品材质,铜
13936,藏品材质,铜
13937,藏品材质,瓷
13938,藏品材质,玻璃
13939,藏品材质,铜
13940,藏品材质,瓷
13941,藏品材质,铜
13942,藏品材质,铜
13943,藏品材质,铜
13944,藏品材质,瓷
13945,藏品材质,宝玉石
13946,藏品材质,宝玉石
13947,藏品材质,铜
13948,藏品材质,铜
13949,藏品材质,瓷
13950,藏品材质,铜
13951,藏品材质,瓷
13952,藏品材质,铜
13953,藏品材质,宝玉石
13954,藏品材质,铜
13955,藏品材质,铜
13956,藏品材质,铜
13957,藏品材质,铜
13958,藏品材质,瓷
13959,藏品材质,铜
13960,藏品材质,瓷
13961,藏品材质,铜
13962,藏品材质,铜
13963,藏品材质,瓷
13964,藏品材质,铜
13965,藏品材质,铜
13966,藏品材质,瓷
13967,藏品材质,铜
13968,藏品材质,宝玉石
13969,藏品材质,铜
13970,藏品材质,铜
13971,藏品材质,瓷
13972,藏品材质,铜
13973,藏品材质,铜
13974,藏品材质,铜
13975,藏品材质,铜
13976,藏品材质,铜
13977,藏品材质,铜
13978,藏品材质,铜
13979,藏品材质,铜
13980,藏品材质,铜
13981,藏品材质,铜
13982,藏品材质,瓷
13983,藏品材质,瓷
13984,藏品材质,铜
13985,藏品材质,铜
13986,藏品材质,纸
13987,藏品材质,铜
13988,藏品材质,铜
13989,藏品材质,铜
13990,藏品材质,铜
13991,藏品材质,宝玉石
13992,藏品材质,铜
13993,藏品材质,铜
13994,藏品材质,瓷
13995,藏品材质,瓷
13996,藏品材质,铜
13997,藏品材质,瓷
13998,藏品材质,铜
13999,藏品材质,宝玉石
14000,藏品材质,铜
14001,藏品材质,铜
14002,藏品材质,瓷
14003,藏品材质,瓷
14004,藏品材质,瓷
14005,藏品材质,瓷
14006,藏品材质,铜
14007,藏品材质,宝玉石
14008,藏品材质,铜
14009,藏品材质,铜
14010,藏品材质,瓷
14011,藏品材质,瓷
14012,藏品材质,铜
14013,藏品材质,瓷
14014,藏品材质,瓷
14015,藏品材质,铜
14016,藏品材质,宝玉石
14017,藏品材质,铜
14018,藏品材质,铜
14019,藏品材质,瓷
14020,藏品材质,瓷
14021,藏品材质,纸
14022,藏品材质,铁
14023,藏品材质,瓷
14024,藏品材质,铜
14025,藏品材质,纸
14026,藏品材质,宝玉石
14027,藏品材质,铜
14028,藏品材质,铜
14029,藏品材质,瓷
14030,藏品材质,瓷
14031,藏品材质,瓷
14032,藏品材质,瓷
14033,藏品材质,铜
14034,藏品材质,宝玉石
14035,藏品材质,铜
14036,藏品材质,铜
14037,藏品材质,铜
14038,藏品材质,瓷
14039,藏品材质,瓷
14040,藏品材质,瓷
14041,藏品材质,铜
14042,藏品材质,瓷
14043,藏品材质,铜
14044,藏品材质,铜
14045,藏品材质,瓷
14046,藏品材质,铜
14047,藏品材质,铜
14048,藏品材质,瓷
14049,藏品材质,瓷
14050,藏品材质,铜
14051,藏品材质,宝玉石
14052,藏品材质,铜
14053,藏品材质,铜
14054,藏品材质,瓷
14055,藏品材质,铜
14056,藏品材质,瓷
14057,藏品材质,铜
14058,藏品材质,宝玉石
14059,藏品材质,铜
14060,藏品材质,铜
14061,藏品材质,铜
14062,藏品材质,瓷
14063,藏品材质,瓷
14064,藏品材质,瓷
14065,藏品材质,铜
14066,藏品材质,丝
14067,藏品材质,铜
14068,藏品材质,铜
14069,藏品材质,瓷
14070,藏品材质,瓷
14071,藏品材质,铜
14072,藏品材质,宝玉石
14073,藏品材质,铜
14074,藏品材质,铜
14075,藏品材质,铜
14076,藏品材质,铜
14077,藏品材质,纸
14078,藏品材质,铜
14079,藏品材质,铜
14080,藏品材质,铜
14081,藏品材质,铜
14082,藏品材质,瓷
14083,藏品材质,瓷
14084,藏品材质,铜
14085,藏品材质,铜
14086,藏品材质,铜
14087,藏品材质,铜
14088,藏品材质,瓷
14089,藏品材质,铜
14090,藏品材质,铜
14091,藏品材质,铜
14092,藏品材质,纸
14093,藏品材质,铜
14094,藏品材质,铜
14095,藏品材质,丝
14096,藏品材质,铜
14097,藏品材质,铜
14098,藏品材质,瓷
14099,藏品材质,铜
14100,藏品材质,宝玉石
14101,藏品材质,铜
14102,藏品材质,铜
14103,藏品材质,陶
14104,藏品材质,瓷
14105,藏品材质,瓷
14106,藏品材质,铜
14107,藏品材质,铜
14108,藏品材质,铜
14109,藏品材质,瓷
14110,藏品材质,铜
14111,藏品材质,铜
14112,藏品材质,铜
14113,藏品材质,铜
14114,藏品材质,宝玉石
14115,藏品材质,铜
14116,藏品材质,铜
14117,藏品材质,瓷
14118,藏品材质,瓷
14119,藏品材质,铜
14120,藏品材质,铜
14121,藏品材质,瓷
14122,藏品材质,铜
14123,藏品材质,铜
14124,藏品材质,铜
14125,藏品材质,瓷
14126,藏品材质,铜
14127,藏品材质,铜
14128,藏品材质,铜
14129,藏品材质,铜
14130,藏品材质,瓷
14131,藏品材质,铜
14132,藏品材质,宝玉石
14133,藏品材质,铜
14134,藏品材质,铜
14135,藏品材质,铜
14136,藏品材质,铜
14137,藏品材质,瓷
14138,藏品材质,铜
14139,藏品材质,宝玉石
14140,藏品材质,铜
14141,藏品材质,铜
14142,藏品材质,铜
14143,藏品材质,铜
14144,藏品材质,瓷
14145,藏品材质,铜
14146,藏品材质,铜
14147,藏品材质,铜
14148,藏品材质,铜
14149,藏品材质,铜
14150,藏品材质,瓷
14151,藏品材质,铜
14152,藏品材质,瓷
14153,藏品材质,铜
14154,藏品材质,铜
14155,藏品材质,铜
14156,藏品材质,瓷
14157,藏品材质,铜
14158,藏品材质,瓷
14159,藏品材质,铜
14160,藏品材质,铜
14161,藏品材质,铜
14162,藏品材质,铜
14163,藏品材质,铜
14164,藏品材质,瓷
14165,藏品材质,铜
14166,藏品材质,瓷
14167,藏品材质,铜
14168,藏品材质,铜
14169,藏品材质,铜
14170,藏品材质,瓷
14171,藏品材质,铜
14172,藏品材质,瓷
14173,藏品材质,铜
14174,藏品材质,瓷
14175,藏品材质,铜
14176,藏品材质,铜
14177,藏品材质,铜
14178,藏品材质,其他无机质
14179,藏品材质,铜
14180,藏品材质,瓷
14181,藏品材质,铜
14182,藏品材质,瓷
14183,藏品材质,铜
14184,藏品材质,铜
14185,藏品材质,铜
14186,藏品材质,铜
14187,藏品材质,铜
14188,藏品材质,瓷
14189,藏品材质,瓷
14190,藏品材质,铜
14191,藏品材质,铜
14192,藏品材质,铜
14193,藏品材质,铜
14194,藏品材质,瓷
14195,藏品材质,铜
14196,藏品材质,铜
14197,藏品材质,铜
14198,藏品材质,铜
14199,藏品材质,铜
14200,藏品材质,铜
14201,藏品材质,铜
14202,藏品材质,铜
14203,藏品材质,铜
14204,藏品材质,铜
14205,藏品材质,铜
14206,藏品材质,铜
14207,藏品材质,铜
14208,藏品材质,铜
14209,藏品材质,瓷
14210,藏品材质,铜
14211,藏品材质,铜
14212,藏品材质,铜
14213,藏品材质,铜
14214,藏品材质,瓷
14215,藏品材质,瓷
14216,藏品材质,铜
14217,藏品材质,铜
14218,藏品材质,铜
14219,藏品材质,铜
14220,藏品材质,瓷
14221,藏品材质,瓷
14222,藏品材质,铜
14223,藏品材质,铜
14224,藏品材质,铜
14225,藏品材质,铜
14226,藏品材质,瓷
14227,藏品材质,铜
14228,藏品材质,铜
