collectID,relationship,collectLevel
13901,藏品等级,一般
13902,藏品等级,二级
13903,藏品等级,二级
13904,藏品等级,三级
13905,藏品等级,三级
13906,藏品等级,三级
13907,藏品等级,三级
13908,藏品等级,二级
13909,藏品等级,二级
13910,藏品等级,二级
13911,藏品等级,三级
13912,藏品等级,三级
13913,藏品等级,二级
13914,藏品等级,二级
13915,藏品等级,二级
13916,藏品等级,三级
13917,藏品等级,三级
13918,藏品等级,三级
13919,藏品等级,二级
13920,藏品等级,二级
13921,藏品等级,二级
13922,藏品等级,二级
13923,藏品等级,三级
13924,藏品等级,二级
13925,藏品等级,二级
13926,藏品等级,三级
13927,藏品等级,二级
13928,藏品等级,二级
13929,藏品等级,三级
13930,藏品等级,三级
13931,藏品等级,三级
13932,藏品等级,三级
13933,藏品等级,二级
13934,藏品等级,二级
13935,藏品等级,三级
13936,藏品等级,三级
13937,藏品等级,三级
13938,藏品等级,三级
13939,藏品等级,二级
13940,藏品等级,二级
13941,藏品等级,三级
13942,藏品等级,三级
13943,藏品等级,二级
13944,藏品等级,三级
13945,藏品等级,二级
13946,藏品等级,二级
13947,藏品等级,三级
13948,藏品等级,三级
13949,藏品等级,三级
13950,藏品等级,二级
13951,藏品等级,二级
13952,藏品等级,三级
13953,藏品等级,二级
13954,藏品等级,三级
13955,藏品等级,二级
13956,藏品等级,三级
13957,藏品等级,二级
13958,藏品等级,三级
13959,藏品等级,三级
13960,藏品等级,三级
13961,藏品等级,三级
13962,藏品等级,三级
13963,藏品等级,三级
13964,藏品等级,三级
13965,藏品等级,二级
13966,藏品等级,三级
13967,藏品等级,二级
13968,藏品等级,二级
13969,藏品等级,三级
13970,藏品等级,二级
13971,藏品等级,一级
13972,藏品等级,三级
13973,藏品等级,二级
13974,藏品等级,三级
13975,藏品等级,二级
13976,藏品等级,三级
13977,藏品等级,三级
13978,藏品等级,二级
13979,藏品等级,三级
13980,藏品等级,三级
13981,藏品等级,三级
13982,藏品等级,三级
13983,藏品等级,三级
13984,藏品等级,二级
13985,藏品等级,三级
13986,藏品等级,一级
13987,藏品等级,三级
13988,藏品等级,三级
13989,藏品等级,二级
13990,藏品等级,三级
13991,藏品等级,二级
13992,藏品等级,三级
13993,藏品等级,二级
13994,藏品等级,三级
13995,藏品等级,三级
13996,藏品等级,二级
13997,藏品等级,三级
13998,藏品等级,三级
13999,藏品等级,二级
14000,藏品等级,三级
14001,藏品等级,二级
14002,藏品等级,二级
14003,藏品等级,二级
14004,藏品等级,三级
14005,藏品等级,三级
14006,藏品等级,三级
14007,藏品等级,二级
14008,藏品等级,三级
14009,藏品等级,二级
14010,藏品等级,二级
14011,藏品等级,二级
14012,藏品等级,三级
14013,藏品等级,二级
14014,藏品等级,三级
14015,藏品等级,三级
14016,藏品等级,二级
14017,藏品等级,三级
14018,藏品等级,三级
14019,藏品等级,二级
14020,藏品等级,二级
14021,藏品等级,三级
14022,藏品等级,二级
14023,藏品等级,三级
14024,藏品等级,三级
14025,藏品等级,二级
14026,藏品等级,二级
14027,藏品等级,三级
14028,藏品等级,三级
14029,藏品等级,三级
14030,藏品等级,一级
14031,藏品等级,一级
14032,藏品等级,三级
14033,藏品等级,二级
14034,藏品等级,二级
14035,藏品等级,三级
14036,藏品等级,三级
14037,藏品等级,三级
14038,藏品等级,三级
14039,藏品等级,二级
14040,藏品等级,一级
14041,藏品等级,三级
14042,藏品等级,三级
14043,藏品等级,三级
14044,藏品等级,三级
14045,藏品等级,三级
14046,藏品等级,二级
14047,藏品等级,三级
14048,藏品等级,二级
14049,藏品等级,三级
14050,藏品等级,二级
14051,藏品等级,二级
14052,藏品等级,三级
14053,藏品等级,三级
14054,藏品等级,三级
14055,藏品等级,三级
14056,藏品等级,二级
14057,藏品等级,二级
14058,藏品等级,二级
14059,藏品等级,三级
14060,藏品等级,三级
14061,藏品等级,三级
14062,藏品等级,三级
14063,藏品等级,二级
14064,藏品等级,三级
14065,藏品等级,二级
14066,藏品等级,一级
14067,藏品等级,三级
14068,藏品等级,三级
14069,藏品等级,三级
14070,藏品等级,二级
14071,藏品等级,三级
14072,藏品等级,二级
14073,藏品等级,三级
14074,藏品等级,三级
14075,藏品等级,三级
14076,藏品等级,三级
14077,藏品等级,三级
14078,藏品等级,三级
14079,藏品等级,三级
14080,藏品等级,三级
14081,藏品等级,三级
14082,藏品等级,三级
14083,藏品等级,三级
14084,藏品等级,三级
14085,藏品等级,三级
14086,藏品等级,三级
14087,藏品等级,三级
14088,藏品等级,三级
14089,藏品等级,三级
14090,藏品等级,三级
14091,藏品等级,三级
14092,藏品等级,三级
14093,藏品等级,三级
14094,藏品等级,三级
14095,藏品等级,一级
14096,藏品等级,三级
14097,藏品等级,三级
14098,藏品等级,三级
14099,藏品等级,三级
14100,藏品等级,二级
14101,藏品等级,三级
14102,藏品等级,三级
14103,藏品等级,三级
14104,藏品等级,三级
14105,藏品等级,二级
14106,藏品等级,三级
14107,藏品等级,三级
14108,藏品等级,三级
14109,藏品等级,三级
14110,藏品等级,三级
14111,藏品等级,三级
14112,藏品等级,三级
14113,藏品等级,三级
14114,藏品等级,二级
14115,藏品等级,三级
14116,藏品等级,三级
14117,藏品等级,三级
14118,藏品等级,三级
14119,藏品等级,三级
14120,藏品等级,三级
14121,藏品等级,二级
14122,藏品等级,三级
14123,藏品等级,三级
14124,藏品等级,三级
14125,藏品等级,三级
14126,藏品等级,三级
14127,藏品等级,三级
14128,藏品等级,三级
14129,藏品等级,三级
14130,藏品等级,二级
14131,藏品等级,三级
14132,藏品等级,二级
14133,藏品等级,三级
14134,藏品等级,三级
14135,藏品等级,三级
14136,藏品等级,二级
14137,藏品等级,三级
14138,藏品等级,三级
14139,藏品等级,二级
14140,藏品等级,三级
14141,藏品等级,三级
14142,藏品等级,三级
14143,藏品等级,三级
14144,藏品等级,二级
14145,藏品等级,三级
14146,藏品等级,三级
14147,藏品等级,三级
14148,藏品等级,二级
14149,藏品等级,三级
14150,藏品等级,三级
14151,藏品等级,二级
14152,藏品等级,二级
14153,藏品等级,三级
14154,藏品等级,三级
14155,藏品等级,二级
14156,藏品等级,三级
14157,藏品等级,三级
14158,藏品等级,二级
14159,藏品等级,三级
14160,藏品等级,三级
14161,藏品等级,二级
14162,藏品等级,三级
14163,藏品等级,三级
14164,藏品等级,三级
14165,藏品等级,三级
14166,藏品等级,二级
14167,藏品等级,三级
14168,藏品等级,三级
14169,藏品等级,三级
14170,藏品等级,三级
14171,藏品等级,三级
14172,藏品等级,三级
14173,藏品等级,三级
14174,藏品等级,二级
14175,藏品等级,三级
14176,藏品等级,三级
14177,藏品等级,三级
14178,藏品等级,三级
14179,藏品等级,三级
14180,藏品等级,三级
14181,藏品等级,三级
14182,藏品等级,三级
14183,藏品等级,二级
14184,藏品等级,三级
14185,藏品等级,三级
14186,藏品等级,三级
14187,藏品等级,三级
14188,藏品等级,三级
14189,藏品等级,二级
14190,藏品等级,三级
14191,藏品等级,三级
14192,藏品等级,三级
14193,藏品等级,三级
14194,藏品等级,三级
14195,藏品等级,三级
14196,藏品等级,三级
14197,藏品等级,三级
14198,藏品等级,二级
14199,藏品等级,三级
14200,藏品等级,三级
14201,藏品等级,二级
14202,藏品等级,三级
14203,藏品等级,三级
14204,藏品等级,三级
14205,藏品等级,三级
14206,藏品等级,二级
14207,藏品等级,三级
14208,藏品等级,三级
14209,藏品等级,二级
14210,藏品等级,三级
14211,藏品等级,三级
14212,藏品等级,三级
14213,藏品等级,二级
14214,藏品等级,三级
14215,藏品等级,三级
14216,藏品等级,三级
14217,藏品等级,三级
14218,藏品等级,三级
14219,藏品等级,三级
14220,藏品等级,三级
14221,藏品等级,二级
14222,藏品等级,三级
14223,藏品等级,三级
14224,藏品等级,三级
14225,藏品等级,三级
14226,藏品等级,三级
14227,藏品等级,三级
14228,藏品等级,三级
14229,藏品等级,三级
14230,藏品等级,三级
14231,藏品等级,二级
14232,藏品等级,三级
14233,藏品等级,三级
14234,藏品等级,三级
14235,藏品等级,三级
14236,藏品等级,三级
14237,藏品等级,三级
14238,藏品等级,三级
14239,藏品等级,三级
14240,藏品等级,三级
14241,藏品等级,二级
14242,藏品等级,三级
14243,藏品等级,二级
14244,藏品等级,三级
14245,藏品等级,三级
14246,藏品等级,三级
14247,藏品等级,二级
14248,藏品等级,三级
14249,藏品等级,三级
14250,藏品等级,三级
14251,藏品等级,三级
14252,藏品等级,三级
14253,藏品等级,二级
14254,藏品等级,三级
14255,藏品等级,三级
14256,藏品等级,三级
14257,藏品等级,二级
14258,藏品等级,二级
14259,藏品等级,三级
14260,藏品等级,三级
14261,藏品等级,三级
14262,藏品等级,三级
14263,藏品等级,三级
14264,藏品等级,三级
14265,藏品等级,二级
14266,藏品等级,三级
14267,藏品等级,三级
14268,藏品等级,三级
14269,藏品等级,三级
14270,藏品等级,二级
14271,藏品等级,二级
14272,藏品等级,三级
14273,藏品等级,三级
14274,藏品等级,三级
14275,藏品等级,三级
14276,藏品等级,二级
14277,藏品等级,二级
14278,藏品等级,三级
14279,藏品等级,三级
14280,藏品等级,三级
14281,藏品等级,三级
14282,藏品等级,二级
14283,藏品等级,二级
14284,藏品等级,二级
14285,藏品等级,二级
14286,藏品等级,三级
14287,藏品等级,三级
14288,藏品等级,三级
14289,藏品等级,三级
14290,藏品等级,三级
14291,藏品等级,二级
14292,藏品等级,三级
14293,藏品等级,三级
14294,藏品等级,二级
14295,藏品等级,三级
14296,藏品等级,三级
14297,藏品等级,三级
14298,藏品等级,二级
14299,藏品等级,二级
14300,藏品等级,三级
14301,藏品等级,二级
14302,藏品等级,二级
14303,藏品等级,三级
14304,藏品等级,三级
14305,藏品等级,三级
14306,藏品等级,三级
14307,藏品等级,二级
14308,藏品等级,三级
14309,藏品等级,三级
14310,藏品等级,三级
14311,藏品等级,三级
14312,藏品等级,三级
14313,藏品等级,三级
14314,藏品等级,二级
14315,藏品等级,二级
14316,藏品等级,三级
14317,藏品等级,三级
14318,藏品等级,三级
14319,藏品等级,三级
14320,藏品等级,二级
14321,藏品等级,三级
14322,藏品等级,三级
14323,藏品等级,二级
14324,藏品等级,三级
14325,藏品等级,三级
14326,藏品等级,三级
14327,藏品等级,三级
14328,藏品等级,一般
14329,藏品等级,三级
14330,藏品等级,二级
14331,藏品等级,三级
14332,藏品等级,三级
14333,藏品等级,三级
14334,藏品等级,二级
14335,藏品等级,二级
14336,藏品等级,三级
14337,藏品等级,三级
14338,藏品等级,三级
14339,藏品等级,三级
14340,藏品等级,二级
14341,藏品等级,二级
14342,藏品等级,三级
14343,藏品等级,三级
14344,藏品等级,三级
14345,藏品等级,三级
14346,藏品等级,三级
14347,藏品等级,二级
14348,藏品等级,三级
14349,藏品等级,三级
14350,藏品等级,三级
14351,藏品等级,三级
14352,藏品等级,二级
14353,藏品等级,三级
14354,藏品等级,三级
14355,藏品等级,三级
14356,藏品等级,三级
14357,藏品等级,三级
14358,藏品等级,三级
14359,藏品等级,三级
14360,藏品等级,三级
14361,藏品等级,三级
14362,藏品等级,三级
14363,藏品等级,三级
14364,藏品等级,三级
14365,藏品等级,三级
14366,藏品等级,三级
14367,藏品等级,三级
14368,藏品等级,三级
14369,藏品等级,二级
14370,藏品等级,三级
14371,藏品等级,三级
14372,藏品等级,三级
14373,藏品等级,三级
14374,藏品等级,三级
14375,藏品等级,三级
14376,藏品等级,三级
14377,藏品等级,二级
14378,藏品等级,三级
14379,藏品等级,三级
14380,藏品等级,三级
14381,藏品等级,三级
14382,藏品等级,三级
14383,藏品等级,二级
14384,藏品等级,三级
14385,藏品等级,三级
14386,藏品等级,三级
14387,藏品等级,二级
14388,藏品等级,三级
14389,藏品等级,三级
14390,藏品等级,三级
14391,藏品等级,三级
14392,藏品等级,三级
14393,藏品等级,三级
14394,藏品等级,一般
14395,藏品等级,三级
14396,藏品等级,三级
14397,藏品等级,三级
14398,藏品等级,三级
14399,藏品等级,三级
14400,藏品等级,二级
14401,藏品等级,三级
14402,藏品等级,三级
