collectID,relationship,collectType
24052,藏品类型,陶器
24053,藏品类型,陶器
24054,藏品类型,石器、石刻、砖瓦
24055,藏品类型,陶器
24056,藏品类型,陶器
24057,藏品类型,陶器
24058,藏品类型,石器、石刻、砖瓦
24059,藏品类型,陶器
24060,藏品类型,陶器
24061,藏品类型,石器、石刻、砖瓦
24062,藏品类型,石器、石刻、砖瓦
24063,藏品类型,石器、石刻、砖瓦
24064,藏品类型,陶器
24065,藏品类型,石器、石刻、砖瓦
24066,藏品类型,石器、石刻、砖瓦
24067,藏品类型,陶器
24068,藏品类型,陶器
24069,藏品类型,陶器
24070,藏品类型,陶器
24071,藏品类型,陶器
24072,藏品类型,石器、石刻、砖瓦
24073,藏品类型,陶器
24074,藏品类型,石器、石刻、砖瓦
24075,藏品类型,石器、石刻、砖瓦
24076,藏品类型,陶器
24077,藏品类型,石器、石刻、砖瓦
24078,藏品类型,陶器
24079,藏品类型,陶器
24080,藏品类型,石器、石刻、砖瓦
24081,藏品类型,石器、石刻、砖瓦
24082,藏品类型,陶器
24083,藏品类型,石器、石刻、砖瓦
24084,藏品类型,陶器
24085,藏品类型,玉石器、宝石
24086,藏品类型,陶器
24087,藏品类型,石器、石刻、砖瓦
24088,藏品类型,石器、石刻、砖瓦
24089,藏品类型,玉石器、宝石
24090,藏品类型,陶器
24091,藏品类型,陶器
24092,藏品类型,陶器
24093,藏品类型,陶器
24094,藏品类型,陶器
24095,藏品类型,石器、石刻、砖瓦
24096,藏品类型,陶器
24097,藏品类型,陶器
24098,藏品类型,陶器
24099,藏品类型,石器、石刻、砖瓦
24100,藏品类型,陶器
24101,藏品类型,陶器
24102,藏品类型,陶器
24103,藏品类型,陶器
24104,藏品类型,陶器
24105,藏品类型,陶器
24106,藏品类型,陶器
24107,藏品类型,石器、石刻、砖瓦
24108,藏品类型,石器、石刻、砖瓦
24109,藏品类型,陶器
24110,藏品类型,陶器
24111,藏品类型,石器、石刻、砖瓦
24112,藏品类型,石器、石刻、砖瓦
24113,藏品类型,陶器
24114,藏品类型,陶器
24115,藏品类型,石器、石刻、砖瓦
24116,藏品类型,陶器
24117,藏品类型,石器、石刻、砖瓦
24118,藏品类型,陶器
24119,藏品类型,石器、石刻、砖瓦
24120,藏品类型,陶器
24121,藏品类型,玉石器、宝石
24122,藏品类型,石器、石刻、砖瓦
24123,藏品类型,陶器
24124,藏品类型,玉石器、宝石
24125,藏品类型,石器、石刻、砖瓦
24126,藏品类型,陶器
24127,藏品类型,陶器
24128,藏品类型,玉石器、宝石
24129,藏品类型,陶器
24130,藏品类型,石器、石刻、砖瓦
24131,藏品类型,陶器
24132,藏品类型,玉石器、宝石
24133,藏品类型,石器、石刻、砖瓦
24134,藏品类型,陶器
24135,藏品类型,石器、石刻、砖瓦
24136,藏品类型,陶器
24137,藏品类型,玉石器、宝石
24138,藏品类型,陶器
24139,藏品类型,陶器
24140,藏品类型,陶器
24141,藏品类型,陶器
24142,藏品类型,陶器
24143,藏品类型,石器、石刻、砖瓦
24144,藏品类型,陶器
24145,藏品类型,陶器
24146,藏品类型,陶器
24147,藏品类型,石器、石刻、砖瓦
24148,藏品类型,石器、石刻、砖瓦
24149,藏品类型,陶器
24150,藏品类型,石器、石刻、砖瓦
24151,藏品类型,陶器
24152,藏品类型,陶器
24153,藏品类型,石器、石刻、砖瓦
24154,藏品类型,陶器
24155,藏品类型,石器、石刻、砖瓦
24156,藏品类型,陶器
24157,藏品类型,陶器
24158,藏品类型,玉石器、宝石
24159,藏品类型,石器、石刻、砖瓦
24160,藏品类型,陶器
24161,藏品类型,陶器
24162,藏品类型,陶器
24163,藏品类型,玉石器、宝石
24164,藏品类型,石器、石刻、砖瓦
24165,藏品类型,陶器
24166,藏品类型,陶器
24167,藏品类型,陶器
24168,藏品类型,玉石器、宝石
24169,藏品类型,石器、石刻、砖瓦
24170,藏品类型,陶器
24171,藏品类型,陶器
24172,藏品类型,玉石器、宝石
24173,藏品类型,石器、石刻、砖瓦
24174,藏品类型,陶器
24175,藏品类型,石器、石刻、砖瓦
24176,藏品类型,陶器
24177,藏品类型,玉石器、宝石
24178,藏品类型,陶器
24179,藏品类型,陶器
24180,藏品类型,陶器
24181,藏品类型,陶器
24182,藏品类型,玉石器、宝石
24183,藏品类型,石器、石刻、砖瓦
24184,藏品类型,陶器
24185,藏品类型,玉石器、宝石
24186,藏品类型,石器、石刻、砖瓦
24187,藏品类型,陶器
24188,藏品类型,陶器
24189,藏品类型,陶器
24190,藏品类型,陶器
24191,藏品类型,石器、石刻、砖瓦
24192,藏品类型,石器、石刻、砖瓦
24193,藏品类型,陶器
24194,藏品类型,石器、石刻、砖瓦
24195,藏品类型,石器、石刻、砖瓦
24196,藏品类型,陶器
24197,藏品类型,陶器
24198,藏品类型,牙骨角器
24199,藏品类型,陶器
24200,藏品类型,石器、石刻、砖瓦
24201,藏品类型,石器、石刻、砖瓦
24202,藏品类型,陶器
24203,藏品类型,石器、石刻、砖瓦
24204,藏品类型,铜器
24205,藏品类型,陶器
24206,藏品类型,陶器
24207,藏品类型,石器、石刻、砖瓦
24208,藏品类型,武器
24209,藏品类型,陶器
24210,藏品类型,陶器
24211,藏品类型,武器
24212,藏品类型,石器、石刻、砖瓦
24213,藏品类型,陶器
24214,藏品类型,石器、石刻、砖瓦
24215,藏品类型,武器
24216,藏品类型,石器、石刻、砖瓦
24217,藏品类型,陶器
24218,藏品类型,石器、石刻、砖瓦
24219,藏品类型,牙骨角器
24220,藏品类型,石器、石刻、砖瓦
24221,藏品类型,玉石器、宝石
24222,藏品类型,陶器
24223,藏品类型,石器、石刻、砖瓦
24224,藏品类型,牙骨角器
24225,藏品类型,石器、石刻、砖瓦
24226,藏品类型,玉石器、宝石
24227,藏品类型,陶器
24228,藏品类型,石器、石刻、砖瓦
24229,藏品类型,牙骨角器
24230,藏品类型,石器、石刻、砖瓦
24231,藏品类型,玉石器、宝石
24232,藏品类型,陶器
24233,藏品类型,石器、石刻、砖瓦
24234,藏品类型,陶器
24235,藏品类型,玉石器、宝石
24236,藏品类型,陶器
24237,藏品类型,石器、石刻、砖瓦
24238,藏品类型,石器、石刻、砖瓦
24239,藏品类型,石器、石刻、砖瓦
24240,藏品类型,玉石器、宝石
24241,藏品类型,陶器
24242,藏品类型,石器、石刻、砖瓦
24243,藏品类型,石器、石刻、砖瓦
24244,藏品类型,石器、石刻、砖瓦
24245,藏品类型,石器、石刻、砖瓦
24246,藏品类型,陶器
24247,藏品类型,石器、石刻、砖瓦
24248,藏品类型,石器、石刻、砖瓦
24249,藏品类型,石器、石刻、砖瓦
24250,藏品类型,陶器
24251,藏品类型,陶器
24252,藏品类型,陶器
24253,藏品类型,石器、石刻、砖瓦
24254,藏品类型,玉石器、宝石
24255,藏品类型,石器、石刻、砖瓦
24256,藏品类型,陶器
24257,藏品类型,陶器
24258,藏品类型,陶器
24259,藏品类型,陶器
24260,藏品类型,石器、石刻、砖瓦
24261,藏品类型,玉石器、宝石
24262,藏品类型,石器、石刻、砖瓦
24263,藏品类型,陶器
24264,藏品类型,陶器
24265,藏品类型,陶器
24266,藏品类型,石器、石刻、砖瓦
24267,藏品类型,玉石器、宝石
24268,藏品类型,石器、石刻、砖瓦
24269,藏品类型,陶器
24270,藏品类型,陶器
24271,藏品类型,陶器
24272,藏品类型,石器、石刻、砖瓦
24273,藏品类型,玉石器、宝石
24274,藏品类型,石器、石刻、砖瓦
24275,藏品类型,陶器
24276,藏品类型,陶器
24277,藏品类型,陶器
24278,藏品类型,石器、石刻、砖瓦
24279,藏品类型,玉石器、宝石
24280,藏品类型,石器、石刻、砖瓦
24281,藏品类型,陶器
24282,藏品类型,玉石器、宝石
24283,藏品类型,陶器
24284,藏品类型,陶器
24285,藏品类型,石器、石刻、砖瓦
24286,藏品类型,牙骨角器
24287,藏品类型,石器、石刻、砖瓦
24288,藏品类型,石器、石刻、砖瓦
24289,藏品类型,石器、石刻、砖瓦
24290,藏品类型,陶器
24291,藏品类型,陶器
24292,藏品类型,陶器
24293,藏品类型,石器、石刻、砖瓦
24294,藏品类型,玉石器、宝石
24295,藏品类型,陶器
24296,藏品类型,陶器
24297,藏品类型,陶器
24298,藏品类型,陶器
24299,藏品类型,石器、石刻、砖瓦
24300,藏品类型,玉石器、宝石
24301,藏品类型,陶器
24302,藏品类型,陶器
24303,藏品类型,陶器
24304,藏品类型,陶器
24305,藏品类型,石器、石刻、砖瓦
24306,藏品类型,玉石器、宝石
24307,藏品类型,陶器
24308,藏品类型,陶器
24309,藏品类型,陶器
24310,藏品类型,陶器
24311,藏品类型,石器、石刻、砖瓦
24312,藏品类型,陶器
24313,藏品类型,陶器
24314,藏品类型,陶器
24315,藏品类型,陶器
24316,藏品类型,陶器
24317,藏品类型,陶器
24318,藏品类型,陶器
24319,藏品类型,陶器
24320,藏品类型,陶器
24321,藏品类型,陶器
24322,藏品类型,石器、石刻、砖瓦
24323,藏品类型,陶器
24324,藏品类型,陶器
24325,藏品类型,陶器
24326,藏品类型,石器、石刻、砖瓦
24327,藏品类型,陶器
24328,藏品类型,陶器
24329,藏品类型,陶器
24330,藏品类型,陶器
24331,藏品类型,陶器
24332,藏品类型,陶器
24333,藏品类型,陶器
24334,藏品类型,陶器
24335,藏品类型,陶器
24336,藏品类型,陶器
24337,藏品类型,石器、石刻、砖瓦
24338,藏品类型,陶器
24339,藏品类型,陶器
24340,藏品类型,陶器
24341,藏品类型,陶器
24342,藏品类型,石器、石刻、砖瓦
24343,藏品类型,陶器
24344,藏品类型,陶器
24345,藏品类型,陶器
24346,藏品类型,陶器
24347,藏品类型,石器、石刻、砖瓦
24348,藏品类型,石器、石刻、砖瓦
24349,藏品类型,石器、石刻、砖瓦
24350,藏品类型,陶器
24351,藏品类型,陶器
24352,藏品类型,石器、石刻、砖瓦
24353,藏品类型,陶器
24354,藏品类型,石器、石刻、砖瓦
24355,藏品类型,陶器
24356,藏品类型,陶器
24357,藏品类型,陶器
24358,藏品类型,石器、石刻、砖瓦
24359,藏品类型,陶器
24360,藏品类型,陶器
24361,藏品类型,陶器
24362,藏品类型,石器、石刻、砖瓦
24363,藏品类型,陶器
24364,藏品类型,陶器
24365,藏品类型,陶器
24366,藏品类型,陶器
24367,藏品类型,陶器
24368,藏品类型,陶器
24369,藏品类型,陶器
24370,藏品类型,陶器
24371,藏品类型,石器、石刻、砖瓦
24372,藏品类型,陶器
24373,藏品类型,陶器
24374,藏品类型,陶器
24375,藏品类型,石器、石刻、砖瓦
24376,藏品类型,陶器
24377,藏品类型,石器、石刻、砖瓦
24378,藏品类型,陶器
24379,藏品类型,石器、石刻、砖瓦
24380,藏品类型,石器、石刻、砖瓦
24381,藏品类型,陶器
24382,藏品类型,石器、石刻、砖瓦
24383,藏品类型,石器、石刻、砖瓦
24384,藏品类型,陶器
24385,藏品类型,陶器
24386,藏品类型,石器、石刻、砖瓦
24387,藏品类型,陶器
24388,藏品类型,石器、石刻、砖瓦
24389,藏品类型,石器、石刻、砖瓦
24390,藏品类型,石器、石刻、砖瓦
24391,藏品类型,陶器
24392,藏品类型,陶器
24393,藏品类型,石器、石刻、砖瓦
24394,藏品类型,陶器
24395,藏品类型,石器、石刻、砖瓦
24396,藏品类型,石器、石刻、砖瓦
24397,藏品类型,陶器
24398,藏品类型,石器、石刻、砖瓦
24399,藏品类型,陶器
24400,藏品类型,牙骨角器
24401,藏品类型,陶器
24402,藏品类型,石器、石刻、砖瓦
24403,藏品类型,石器、石刻、砖瓦
24404,藏品类型,石器、石刻、砖瓦
24405,藏品类型,石器、石刻、砖瓦
24406,藏品类型,陶器
24407,藏品类型,石器、石刻、砖瓦
24408,藏品类型,玉石器、宝石
24409,藏品类型,石器、石刻、砖瓦
24410,藏品类型,石器、石刻、砖瓦
24411,藏品类型,石器、石刻、砖瓦
24412,藏品类型,石器、石刻、砖瓦
24413,藏品类型,玉石器、宝石
24414,藏品类型,陶器
24415,藏品类型,石器、石刻、砖瓦
24416,藏品类型,陶器
24417,藏品类型,陶器
24418,藏品类型,石器、石刻、砖瓦
24419,藏品类型,石器、石刻、砖瓦
24420,藏品类型,石器、石刻、砖瓦
24421,藏品类型,石器、石刻、砖瓦
24422,藏品类型,石器、石刻、砖瓦
24423,藏品类型,石器、石刻、砖瓦
24424,藏品类型,石器、石刻、砖瓦
24425,藏品类型,石器、石刻、砖瓦
24426,藏品类型,石器、石刻、砖瓦
24427,藏品类型,石器、石刻、砖瓦
24428,藏品类型,陶器
24429,藏品类型,陶器
24430,藏品类型,石器、石刻、砖瓦
24431,藏品类型,陶器
24432,藏品类型,石器、石刻、砖瓦
24433,藏品类型,石器、石刻、砖瓦
24434,藏品类型,陶器
24435,藏品类型,石器、石刻、砖瓦
24436,藏品类型,陶器
24437,藏品类型,石器、石刻、砖瓦
24438,藏品类型,石器、石刻、砖瓦
24439,藏品类型,石器、石刻、砖瓦
24440,藏品类型,陶器
24441,藏品类型,陶器
24442,藏品类型,石器、石刻、砖瓦
24443,藏品类型,陶器
24444,藏品类型,陶器
24445,藏品类型,陶器
24446,藏品类型,石器、石刻、砖瓦
24447,藏品类型,石器、石刻、砖瓦
24448,藏品类型,陶器
24449,藏品类型,陶器
24450,藏品类型,陶器
24451,藏品类型,石器、石刻、砖瓦
24452,藏品类型,陶器
24453,藏品类型,陶器
24454,藏品类型,陶器
24455,藏品类型,石器、石刻、砖瓦
24456,藏品类型,陶器
24457,藏品类型,石器、石刻、砖瓦
24458,藏品类型,石器、石刻、砖瓦
24459,藏品类型,石器、石刻、砖瓦
24460,藏品类型,石器、石刻、砖瓦
24461,藏品类型,石器、石刻、砖瓦
24462,藏品类型,玉石器、宝石
24463,藏品类型,石器、石刻、砖瓦
24464,藏品类型,石器、石刻、砖瓦
24465,藏品类型,石器、石刻、砖瓦
24466,藏品类型,石器、石刻、砖瓦
24467,藏品类型,石器、石刻、砖瓦
24468,藏品类型,石器、石刻、砖瓦
24469,藏品类型,石器、石刻、砖瓦
24470,藏品类型,石器、石刻、砖瓦
24471,藏品类型,石器、石刻、砖瓦
24472,藏品类型,牙骨角器
24473,藏品类型,牙骨角器
24474,藏品类型,石器、石刻、砖瓦
24475,藏品类型,石器、石刻、砖瓦
24476,藏品类型,石器、石刻、砖瓦
24477,藏品类型,石器、石刻、砖瓦
24478,藏品类型,石器、石刻、砖瓦
24479,藏品类型,石器、石刻、砖瓦
24480,藏品类型,石器、石刻、砖瓦
24481,藏品类型,陶器
24482,藏品类型,铁器、其他金属器
24483,藏品类型,陶器
24484,藏品类型,石器、石刻、砖瓦
24485,藏品类型,石器、石刻、砖瓦
24486,藏品类型,石器、石刻、砖瓦
24487,藏品类型,陶器
24488,藏品类型,陶器
24489,藏品类型,石器、石刻、砖瓦
24490,藏品类型,石器、石刻、砖瓦
24491,藏品类型,石器、石刻、砖瓦
24492,藏品类型,陶器
24493,藏品类型,石器、石刻、砖瓦
24494,藏品类型,石器、石刻、砖瓦
24495,藏品类型,陶器
24496,藏品类型,石器、石刻、砖瓦
24497,藏品类型,石器、石刻、砖瓦
24498,藏品类型,石器、石刻、砖瓦
24499,藏品类型,石器、石刻、砖瓦
24500,藏品类型,石器、石刻、砖瓦
24501,藏品类型,石器、石刻、砖瓦
24502,藏品类型,石器、石刻、砖瓦
24503,藏品类型,陶器
24504,藏品类型,石器、石刻、砖瓦
24505,藏品类型,石器、石刻、砖瓦
24506,藏品类型,陶器
24507,藏品类型,陶器
24508,藏品类型,石器、石刻、砖瓦
24509,藏品类型,牙骨角器
24510,藏品类型,石器、石刻、砖瓦
24511,藏品类型,石器、石刻、砖瓦
24512,藏品类型,牙骨角器
24513,藏品类型,石器、石刻、砖瓦
24514,藏品类型,石器、石刻、砖瓦
24515,藏品类型,石器、石刻、砖瓦
24516,藏品类型,铜器
24517,藏品类型,石器、石刻、砖瓦
24518,藏品类型,石器、石刻、砖瓦
24519,藏品类型,石器、石刻、砖瓦
24520,藏品类型,陶器
24521,藏品类型,铜器
24522,藏品类型,石器、石刻、砖瓦
24523,藏品类型,石器、石刻、砖瓦
24524,藏品类型,陶器
24525,藏品类型,陶器
24526,藏品类型,铜器
24527,藏品类型,石器、石刻、砖瓦
24528,藏品类型,石器、石刻、砖瓦
